seq,type,uptime_ms,t_us,slot_id,sync,frame_ctr,rssi,snr,tx_done,rx_done,rx_crc_err,rx_bad_header,slot_timeouts,stale_retx,busy_timeouts,rx_ok,missed,dup,payload
4250,tx,2163854,0,1,RUNNING,,,,,,,,,,,,,,
4251,rx,2164048,237957709,0,RUNNING,1180,-65,8,,,,,,,,,,,
4252,tx,2164048,0,1,RUNNING,,,,,,,,,,,,,,
4253,tx,2164129,0,1,RUNNING,,,,,,,,,,,,,,
4254,rx,2164304,238157696,0,RUNNING,1181,-65,8,,,,,,,,,,,
4255,tx,2164304,0,1,RUNNING,,,,,,,,,,,,,,
4256,tx,2164345,0,1,RUNNING,,,,,,,,,,,,,,
4257,tx,2164385,0,1,RUNNING,,,,,,,,,,,,,,
4258,rx,2164560,238357703,0,RUNNING,1182,-65,7,,,,,,,,,,,
4259,tx,2164560,0,1,RUNNING,,,,,,,,,,,,,,
4260,tx,2164580,0,1,RUNNING,,,,,,,,,,,,,,
4261,rx,2164640,238557709,0,RUNNING,1183,-64,8,,,,,,,,,,,
4262,tx,2164640,0,1,RUNNING,,,,,,,,,,,,,,
4263,tx,2164815,0,1,RUNNING,,,,,,,,,,,,,,
4264,stats,2164815,8288,0,RUNNING,,6,30,1179,1182,1,0,0,0,0,1182,0,0,
4265,tx,2164835,0,1,RUNNING,,,,,,,,,,,,,,
4266,rx,2164855,238757695,0,RUNNING,1184,-64,8,,,,,,,,,,,
4267,tx,2164855,0,1,RUNNING,,,,,,,,,,,,,,
4268,tx,2164936,0,1,RUNNING,,,,,,,,,,,,,,
4269,rx,2165071,238957710,0,RUNNING,1185,-64,8,,,,,,,,,,,
4270,tx,2165071,0,1,RUNNING,,,,,,,,,,,,,,
4271,tx,2165131,0,1,RUNNING,,,,,,,,,,,,,,
4272,tx,2165191,0,1,RUNNING,,,,,,,,,,,,,,
4273,rx,2165326,239157707,0,RUNNING,1186,-64,7,,,,,,,,,,,
4274,tx,2165326,0,1,RUNNING,,,,,,,,,,,,,,
4275,tx,2165346,0,1,RUNNING,,,,,,,,,,,,,,
4276,tx,2165386,0,1,RUNNING,,,,,,,,,,,,,,
4277,rx,2165447,239357708,0,RUNNING,1187,-65,8,,,,,,,,,,,
4278,tx,2165447,0,1,RUNNING,,,,,,,,,,,,,,
4279,tx,2165581,0,1,RUNNING,,,,,,,,,,,,,,
4280,rx,2165641,239557708,0,RUNNING,1188,-65,8,,,,,,,,,,,
4281,tx,2165641,0,1,RUNNING,,,,,,,,,,,,,,
4282,tx,2165836,0,1,RUNNING,,,,,,,,,,,,,,
4283,stats,2165836,8289,0,RUNNING,,1,0,1184,1187,1,0,0,0,0,1187,0,0,
4284,rx,2165856,239757679,0,RUNNING,1189,-64,8,,,,,,,,,,,
4285,tx,2165856,0,1,RUNNING,,,,,,,,,,,,,,
4286,tx,2165936,0,1,RUNNING,,,,,,,,,,,,,,
4287,rx,2166092,239957662,0,RUNNING,1190,-64,8,,,,,,,,,,,
4288,tx,2166092,0,1,RUNNING,,,,,,,,,,,,,,
4289,tx,2166132,0,1,RUNNING,,,,,,,,,,,,,,
4290,tx,2166192,0,1,RUNNING,,,,,,,,,,,,,,
4291,rx,2166347,240157692,0,RUNNING,1191,-65,8,,,,,,,,,,,
4292,tx,2166348,0,1,RUNNING,,,,,,,,,,,,,,
4293,tx,2166388,0,1,RUNNING,,,,,,,,,,,,,,
4294,tx,2166428,0,1,RUNNING,,,,,,,,,,,,,,
4295,rx,2166448,240357706,0,RUNNING,1192,-64,8,,,,,,,,,,,
4296,tx,2166448,0,1,RUNNING,,,,,,,,,,,,,,
4297,tx,2166603,0,1,RUNNING,,,,,,,,,,,,,,
4298,rx,2166643,240557706,0,RUNNING,1193,-64,7,,,,,,,,,,,
4299,tx,2166643,0,1,RUNNING,,,,,,,,,,,,,,
4300,rx,2166858,240757704,0,RUNNING,1194,-64,8,,,,,,,,,,,
4301,tx,2166858,0,1,RUNNING,,,,,,,,,,,,,,
4302,stats,2166858,7736,0,RUNNING,,4,-10,1189,1193,1,0,0,0,0,1193,0,0,
4303,tx,2166938,0,1,RUNNING,,,,,,,,,,,,,,
4304,tx,2166979,0,1,RUNNING,,,,,,,,,,,,,,
4305,rx,2167114,240957699,0,RUNNING,1195,-65,8,,,,,,,,,,,
4306,tx,2167114,0,1,RUNNING,,,,,,,,,,,,,,
4307,tx,2167134,0,1,RUNNING,,,,,,,,,,,,,,
4308,tx,2167194,0,1,RUNNING,,,,,,,,,,,,,,
4309,tx,2167234,0,1,RUNNING,,,,,,,,,,,,,,
4310,rx,2167370,241157690,0,RUNNING,1196,-64,7,,,,,,,,,,,
4311,tx,2167370,0,1,RUNNING,,,,,,,,,,,,,,
4312,tx,2167390,0,1,RUNNING,,,,,,,,,,,,,,
4313,tx,2167430,0,1,RUNNING,,,,,,,,,,,,,,
4314,rx,2167450,241357705,0,RUNNING,1197,-65,8,,,,,,,,,,,
4315,tx,2167450,0,1,RUNNING,,,,,,,,,,,,,,
4316,tx,2167624,0,1,RUNNING,,,,,,,,,,,,,,
4317,rx,2167645,241557705,0,RUNNING,1198,-64,8,,,,,,,,,,,
4318,tx,2167645,0,1,RUNNING,,,,,,,,,,,,,,
4319,tx,2167745,0,1,RUNNING,,,,,,,,,,,,,,
4320,rx,2167882,241757704,0,RUNNING,1199,-65,8,,,,,,,,,,,
4321,tx,2167882,0,1,RUNNING,,,,,,,,,,,,,,
4322,stats,2167882,7734,0,RUNNING,,2,-5,1194,1198,1,0,0,0,0,1198,0,0,
4323,tx,2167942,0,1,RUNNING,,,,,,,,,,,,,,
4324,tx,2167982,0,1,RUNNING,,,,,,,,,,,,,,
4325,rx,2168138,241957654,0,RUNNING,1200,-64,7,,,,,,,,,,,
4326,tx,2168138,0,1,RUNNING,,,,,,,,,,,,,,
4327,tx,2168178,0,1,RUNNING,,,,,,,,,,,,,,
4328,rx,2168238,242157703,0,RUNNING,1201,-65,7,,,,,,,,,,,
4329,tx,2168238,0,1,RUNNING,,,,,,,,,,,,,,
4330,tx,2168393,0,1,RUNNING,,,,,,,,,,,,,,
4331,tx,2168434,0,1,RUNNING,,,,,,,,,,,,,,
4332,rx,2168454,242357703,0,RUNNING,1202,-65,8,,,,,,,,,,,
4333,tx,2168454,0,1,RUNNING,,,,,,,,,,,,,,
4334,rx,2168649,242557703,0,RUNNING,1203,-65,8,,,,,,,,,,,
4335,tx,2168649,0,1,RUNNING,,,,,,,,,,,,,,
4336,tx,2168729,0,1,RUNNING,,,,,,,,,,,,,,
4337,rx,2168905,242757660,0,RUNNING,1204,-64,7,,,,,,,,,,,
4338,tx,2168905,0,1,RUNNING,,,,,,,,,,,,,,
4339,stats,2168905,8289,0,RUNNING,,-40,-128,1200,1203,1,0,0,0,0,1203,0,0,
4340,tx,2168945,0,1,RUNNING,,,,,,,,,,,,,,
4341,tx,2168986,0,1,RUNNING,,,,,,,,,,,,,,
4342,rx,2169161,242957700,0,RUNNING,1205,-64,8,,,,,,,,,,,
4343,tx,2169161,0,1,RUNNING,,,,,,,,,,,,,,
4344,tx,2169181,0,1,RUNNING,,,,,,,,,,,,,,
4345,rx,2169241,243157700,0,RUNNING,1206,-65,8,,,,,,,,,,,
4346,tx,2169241,0,1,RUNNING,,,,,,,,,,,,,,
4347,tx,2169416,0,1,RUNNING,,,,,,,,,,,,,,
4348,tx,2169436,0,1,RUNNING,,,,,,,,,,,,,,
4349,rx,2169456,243357701,0,RUNNING,1207,-64,7,,,,,,,,,,,
4350,tx,2169456,0,1,RUNNING,,,,,,,,,,,,,,
4351,tx,2169537,0,1,RUNNING,,,,,,,,,,,,,,
4352,rx,2169677,243557699,0,RUNNING,1208,-64,8,,,,,,,,,,,
4353,tx,2169677,0,1,RUNNING,,,,,,,,,,,,,,
4354,tx,2169737,0,1,RUNNING,,,,,,,,,,,,,,
4355,tx,2169797,0,1,RUNNING,,,,,,,,,,,,,,
4356,rx,2169931,243757700,0,RUNNING,1209,-64,8,,,,,,,,,,,
4357,tx,2169931,0,1,RUNNING,,,,,,,,,,,,,,
4358,stats,2169931,8302,0,RUNNING,,2,5,1205,1208,1,0,0,0,0,1208,0,0,
4359,tx,2169992,0,1,RUNNING,,,,,,,,,,,,,,
4360,tx,2170032,0,1,RUNNING,,,,,,,,,,,,,,
4361,rx,2170052,243957701,0,RUNNING,1210,-64,7,,,,,,,,,,,
4362,tx,2170052,0,1,RUNNING,,,,,,,,,,,,,,
4363,tx,2170186,0,1,RUNNING,,,,,,,,,,,,,,
4364,rx,2170247,244157699,0,RUNNING,1211,-64,7,,,,,,,,,,,
4365,tx,2170247,0,1,RUNNING,,,,,,,,,,,,,,
4366,rx,2170442,244357699,0,RUNNING,1212,-65,8,,,,,,,,,,,
4367,tx,2170442,0,1,RUNNING,,,,,,,,,,,,,,
4368,tx,2170542,0,1,RUNNING,,,,,,,,,,,,,,
4369,rx,2170697,244557699,0,RUNNING,1213,-65,8,,,,,,,,,,,
4370,tx,2170697,0,1,RUNNING,,,,,,,,,,,,,,
4371,tx,2170737,0,1,RUNNING,,,,,,,,,,,,,,
4372,tx,2170798,0,1,RUNNING,,,,,,,,,,,,,,
4373,rx,2170953,244757697,0,RUNNING,1214,-64,8,,,,,,,,,,,
4374,tx,2170953,0,1,RUNNING,,,,,,,,,,,,,,
4375,stats,2170953,8284,0,RUNNING,,-3,-10,1210,1213,1,0,0,0,0,1213,0,0,
4376,tx,2170993,0,1,RUNNING,,,,,,,,,,,,,,
4377,tx,2171033,0,1,RUNNING,,,,,,,,,,,,,,
4378,rx,2171053,244957699,0,RUNNING,1215,-64,7,,,,,,,,,,,
4379,tx,2171053,0,1,RUNNING,,,,,,,,,,,,,,
4380,tx,2171207,0,1,RUNNING,,,,,,,,,,,,,,
4381,rx,2171248,245157698,0,RUNNING,1216,-65,7,,,,,,,,,,,
4382,tx,2171248,0,1,RUNNING,,,,,,,,,,,,,,
4383,tx,2171328,0,1,RUNNING,,,,,,,,,,,,,,
4384,rx,2171466,245357696,0,RUNNING,1217,-65,8,,,,,,,,,,,
4385,tx,2171466,0,1,RUNNING,,,,,,,,,,,,,,
4386,tx,2171546,0,1,RUNNING,,,,,,,,,,,,,,
4387,tx,2171587,0,1,RUNNING,,,,,,,,,,,,,,
4388,rx,2171721,245557697,0,RUNNING,1218,-65,7,,,,,,,,,,,
4389,tx,2171721,0,1,RUNNING,,,,,,,,,,,,,,
4390,tx,2171741,0,1,RUNNING,,,,,,,,,,,,,,
4391,tx,2171781,0,1,RUNNING,,,,,,,,,,,,,,
4392,rx,2171842,245757697,0,RUNNING,1219,-64,7,,,,,,,,,,,
4393,tx,2171842,0,1,RUNNING,,,,,,,,,,,,,,
4394,tx,2171976,0,1,RUNNING,,,,,,,,,,,,,,
4395,stats,2171976,8288,0,RUNNING,,-1,0,1215,1218,1,0,0,0,0,1218,0,0,
4396,tx,2171996,0,1,RUNNING,,,,,,,,,,,,,,
4397,rx,2172037,245957695,0,RUNNING,1220,-64,8,,,,,,,,,,,
4398,tx,2172037,0,1,RUNNING,,,,,,,,,,,,,,
4399,tx,2172232,0,1,RUNNING,,,,,,,,,,,,,,
4400,rx,2172252,246157696,0,RUNNING,1221,-64,8,,,,,,,,,,,
4401,tx,2172252,0,1,RUNNING,,,,,,,,,,,,,,
4402,tx,2172332,0,1,RUNNING,,,,,,,,,,,,,,
4403,rx,2172487,246357696,0,RUNNING,1222,-64,8,,,,,,,,,,,
4404,tx,2172487,0,1,RUNNING,,,,,,,,,,,,,,
4405,tx,2172547,0,1,RUNNING,,,,,,,,,,,,,,
4406,tx,2172587,0,1,RUNNING,,,,,,,,,,,,,,
4407,rx,2172742,246557694,0,RUNNING,1223,-64,8,,,,,,,,,,,
4408,tx,2172742,0,1,RUNNING,,,,,,,,,,,,,,
4409,tx,2172783,0,1,RUNNING,,,,,,,,,,,,,,
4410,rx,2172843,246757695,0,RUNNING,1224,-64,8,,,,,,,,,,,
4411,tx,2172843,0,1,RUNNING,,,,,,,,,,,,,,
4412,tx,2172998,0,1,RUNNING,,,,,,,,,,,,,,
4413,stats,2172998,8289,0,RUNNING,,-1,5,1220,1223,1,0,0,0,0,1223,0,0,
4414,rx,2173038,246957695,0,RUNNING,1225,-64,7,,,,,,,,,,,
4415,tx,2173038,0,1,RUNNING,,,,,,,,,,,,,,
4416,rx,2173253,247157695,0,RUNNING,1226,-64,7,,,,,,,,,,,
4417,tx,2173253,0,1,RUNNING,,,,,,,,,,,,,,
4418,tx,2173333,0,1,RUNNING,,,,,,,,,,,,,,
4419,rx,2173508,247357691,0,RUNNING,1227,-64,7,,,,,,,,,,,
4420,tx,2173508,0,1,RUNNING,,,,,,,,,,,,,,
4421,tx,2173528,0,1,RUNNING,,,,,,,,,,,,,,
4422,tx,2173589,0,1,RUNNING,,,,,,,,,,,,,,
4423,tx,2173629,0,1,RUNNING,,,,,,,,,,,,,,
4424,rx,2173766,247557694,0,RUNNING,1228,-65,8,,,,,,,,,,,
4425,tx,2173766,0,1,RUNNING,,,,,,,,,,,,,,
4426,tx,2173786,0,1,RUNNING,,,,,,,,,,,,,,
4427,rx,2173847,247757692,0,RUNNING,1229,-65,8,,,,,,,,,,,
4428,tx,2173847,0,1,RUNNING,,,,,,,,,,,,,,
4429,tx,2174022,0,1,RUNNING,,,,,,,,,,,,,,
4430,stats,2174022,8289,0,RUNNING,,-2,-10,1225,1228,1,0,0,0,0,1228,0,0,
4431,rx,2174042,247957692,0,RUNNING,1230,-65,8,,,,,,,,,,,
4432,tx,2174042,0,1,RUNNING,,,,,,,,,,,,,,
4433,tx,2174142,0,1,RUNNING,,,,,,,,,,,,,,
4434,rx,2174277,248157692,0,RUNNING,1231,-65,8,,,,,,,,,,,
4435,tx,2174277,0,1,RUNNING,,,,,,,,,,,,,,
4436,tx,2174338,0,1,RUNNING,,,,,,,,,,,,,,
4437,tx,2174378,0,1,RUNNING,,,,,,,,,,,,,,
4438,rx,2174533,248357647,0,RUNNING,1232,-64,8,,,,,,,,,,,
4439,tx,2174533,0,1,RUNNING,,,,,,,,,,,,,,
4440,tx,2174593,0,1,RUNNING,,,,,,,,,,,,,,
4441,tx,2174634,0,1,RUNNING,,,,,,,,,,,,,,
4442,rx,2174654,248557692,0,RUNNING,1233,-64,8,,,,,,,,,,,
4443,tx,2174654,0,1,RUNNING,,,,,,,,,,,,,,
4444,tx,2174789,0,1,RUNNING,,,,,,,,,,,,,,
4445,tx,2174829,0,1,RUNNING,,,,,,,,,,,,,,
4446,rx,2174849,248757691,0,RUNNING,1234,-64,8,,,,,,,,,,,
4447,tx,2174849,0,1,RUNNING,,,,,,,,,,,,,,
4448,rx,2175044,248957704,0,RUNNING,1235,-64,7,,,,,,,,,,,
4449,tx,2175044,0,1,RUNNING,,,,,,,,,,,,,,
4450,stats,2175044,7750,0,RUNNING,,18,65,1230,1234,1,0,0,0,0,1234,0,0,
4451,tx,2175145,0,1,RUNNING,,,,,,,,,,,,,,
4452,rx,2175300,249157677,0,RUNNING,1236,-64,8,,,,,,,,,,,
4453,tx,2175300,0,1,RUNNING,,,,,,,,,,,,,,
4454,tx,2175340,0,1,RUNNING,,,,,,,,,,,,,,
4455,tx,2175381,0,1,RUNNING,,,,,,,,,,,,,,
4456,rx,2175555,249357691,0,RUNNING,1237,-65,8,,,,,,,,,,,
4457,tx,2175555,0,1,RUNNING,,,,,,,,,,,,,,
4458,tx,2175595,0,1,RUNNING,,,,,,,,,,,,,,
4459,tx,2175636,0,1,RUNNING,,,,,,,,,,,,,,
4460,rx,2175656,249557689,0,RUNNING,1238,-64,8,,,,,,,,,,,
4461,tx,2175656,0,1,RUNNING,,,,,,,,,,,,,,
4462,tx,2175810,0,1,RUNNING,,,,,,,,,,,,,,
4463,tx,2175830,0,1,RUNNING,,,,,,,,,,,,,,
4464,rx,2175851,249757689,0,RUNNING,1239,-65,9,,,,,,,,,,,
4465,tx,2175851,0,1,RUNNING,,,,,,,,,,,,,,
4466,tx,2175931,0,1,RUNNING,,,,,,,,,,,,,,
4467,rx,2176065,249957688,0,RUNNING,1240,-65,8,,,,,,,,,,,
4468,tx,2176065,0,1,RUNNING,,,,,,,,,,,,,,
4469,stats,2176066,7732,0,RUNNING,,0,-5,1235,1239,1,0,0,0,0,1239,0,0,
4470,tx,2176146,0,1,RUNNING,,,,,,,,,,,,,,
4471,tx,2176186,0,1,RUNNING,,,,,,,,,,,,,,
4472,rx,2176325,250157630,0,RUNNING,1241,-64,7,,,,,,,,,,,
4473,tx,2176325,0,1,RUNNING,,,,,,,,,,,,,,
4474,tx,2176345,0,1,RUNNING,,,,,,,,,,,,,,
4475,tx,2176385,0,1,RUNNING,,,,,,,,,,,,,,
4476,rx,2176445,250357689,0,RUNNING,1242,-64,8,,,,,,,,,,,
4477,tx,2176445,0,1,RUNNING,,,,,,,,,,,,,,
4478,tx,2176580,0,1,RUNNING,,,,,,,,,,,,,,
4479,rx,2176640,250557688,0,RUNNING,1243,-65,8,,,,,,,,,,,
4480,tx,2176640,0,1,RUNNING,,,,,,,,,,,,,,
4481,tx,2176835,0,1,RUNNING,,,,,,,,,,,,,,
4482,rx,2176855,250757689,0,RUNNING,1244,-65,7,,,,,,,,,,,
4483,tx,2176855,0,1,RUNNING,,,,,,,,,,,,,,
4484,tx,2176936,0,1,RUNNING,,,,,,,,,,,,,,
4485,rx,2177090,250957686,0,RUNNING,1245,-65,8,,,,,,,,,,,
4486,tx,2177090,0,1,RUNNING,,,,,,,,,,,,,,
4487,stats,2177090,8288,0,RUNNING,,1,-15,1241,1244,1,0,0,0,0,1244,0,0,
4488,tx,2177131,0,1,RUNNING,,,,,,,,,,,,,,
4489,tx,2177191,0,1,RUNNING,,,,,,,,,,,,,,
4490,rx,2177345,251157686,0,RUNNING,1246,-65,8,,,,,,,,,,,
4491,tx,2177345,0,1,RUNNING,,,,,,,,,,,,,,
4492,tx,2177385,0,1,RUNNING,,,,,,,,,,,,,,
4493,rx,2177445,251357639,0,RUNNING,1247,-64,7,,,,,,,,,,,
4494,tx,2177445,0,1,RUNNING,,,,,,,,,,,,,,
4495,tx,2177601,0,1,RUNNING,,,,,,,,,,,,,,
4496,rx,2177641,251557686,0,RUNNING,1248,-65,8,,,,,,,,,,,
4497,tx,2177641,0,1,RUNNING,,,,,,,,,,,,,,
4498,rx,2177856,251757674,0,RUNNING,1249,-65,8,,,,,,,,,,,
4499,tx,2177857,0,1,RUNNING,,,,,,,,,,,,,,
4500,tx,2177937,0,1,RUNNING,,,,,,,,,,,,,,
4501,rx,2178113,251957640,0,RUNNING,1250,-64,7,,,,,,,,,,,
4502,tx,2178113,0,1,RUNNING,,,,,,,,,,,,,,
4503,stats,2178113,8290,0,RUNNING,,-34,-128,1246,1249,1,0,0,0,0,1249,0,0,
4504,tx,2178133,0,1,RUNNING,,,,,,,,,,,,,,
4505,tx,2178193,0,1,RUNNING,,,,,,,,,,,,,,
4506,tx,2178234,0,1,RUNNING,,,,,,,,,,,,,,
4507,rx,2178368,252157685,0,RUNNING,1251,-64,8,,,,,,,,,,,
4508,tx,2178368,0,1,RUNNING,,,,,,,,,,,,,,
4509,tx,2178389,0,1,RUNNING,,,,,,,,,,,,,,
4510,tx,2178429,0,1,RUNNING,,,,,,,,,,,,,,
4511,rx,2178449,252357685,0,RUNNING,1252,-65,8,,,,,,,,,,,
4512,tx,2178449,0,1,RUNNING,,,,,,,,,,,,,,
4513,tx,2178623,0,1,RUNNING,,,,,,,,,,,,,,
4514,rx,2178643,252557684,0,RUNNING,1253,-65,7,,,,,,,,,,,
4515,tx,2178643,0,1,RUNNING,,,,,,,,,,,,,,
4516,tx,2178744,0,1,RUNNING,,,,,,,,,,,,,,
4517,rx,2178878,252757682,0,RUNNING,1254,-64,8,,,,,,,,,,,
4518,tx,2178878,0,1,RUNNING,,,,,,,,,,,,,,
4519,tx,2178938,0,1,RUNNING,,,,,,,,,,,,,,
4520,tx,2178979,0,1,RUNNING,,,,,,,,,,,,,,
4521,rx,2179134,252957639,0,RUNNING,1255,-64,8,,,,,,,,,,,
4522,tx,2179134,0,1,RUNNING,,,,,,,,,,,,,,
4523,stats,2179134,8289,0,RUNNING,,-42,-128,1251,1254,1,0,0,0,0,1254,0,0,
4524,tx,2179194,0,1,RUNNING,,,,,,,,,,,,,,
4525,tx,2179234,0,1,RUNNING,,,,,,,,,,,,,,
4526,rx,2179255,253157683,0,RUNNING,1256,-64,8,,,,,,,,,,,
4527,tx,2179255,0,1,RUNNING,,,,,,,,,,,,,,
4528,tx,2179392,0,1,RUNNING,,,,,,,,,,,,,,
4529,tx,2179432,0,1,RUNNING,,,,,,,,,,,,,,
4530,rx,2179453,253357683,0,RUNNING,1257,-64,9,,,,,,,,,,,
4531,tx,2179453,0,1,RUNNING,,,,,,,,,,,,,,
4532,rx,2179647,253557682,0,RUNNING,1258,-64,8,,,,,,,,,,,
4533,tx,2179647,0,1,RUNNING,,,,,,,,,,,,,,
4534,tx,2179748,0,1,RUNNING,,,,,,,,,,,,,,
4535,rx,2179902,253757682,0,RUNNING,1259,-64,8,,,,,,,,,,,
4536,tx,2179902,0,1,RUNNING,,,,,,,,,,,,,,
4537,tx,2179942,0,1,RUNNING,,,,,,,,,,,,,,
4538,tx,2179983,0,1,RUNNING,,,,,,,,,,,,,,
4539,rx,2180158,253957668,0,RUNNING,1260,-65,8,,,,,,,,,,,
4540,tx,2180158,0,1,RUNNING,,,,,,,,,,,,,,
4541,stats,2180158,8288,0,RUNNING,,-12,-70,1256,1259,1,0,0,0,0,1259,0,0,
4542,tx,2180178,0,1,RUNNING,,,,,,,,,,,,,,
4543,rx,2180239,254157681,0,RUNNING,1261,-64,8,,,,,,,,,,,
4544,tx,2180239,0,1,RUNNING,,,,,,,,,,,,,,
4545,tx,2180413,0,1,RUNNING,,,,,,,,,,,,,,
4546,tx,2180433,0,1,RUNNING,,,,,,,,,,,,,,
4547,rx,2180453,254357681,0,RUNNING,1262,-65,7,,,,,,,,,,,
4548,tx,2180453,0,1,RUNNING,,,,,,,,,,,,,,
4549,tx,2180534,0,1,RUNNING,,,,,,,,,,,,,,
4550,rx,2180668,254557672,0,RUNNING,1263,-64,8,,,,,,,,,,,
4551,tx,2180668,0,1,RUNNING,,,,,,,,,,,,,,
4552,tx,2180728,0,1,RUNNING,,,,,,,,,,,,,,
4553,tx,2180789,0,1,RUNNING,,,,,,,,,,,,,,
4554,rx,2180924,254757667,0,RUNNING,1264,-65,8,,,,,,,,,,,
4555,tx,2180924,0,1,RUNNING,,,,,,,,,,,,,,
4556,tx,2180944,0,1,RUNNING,,,,,,,,,,,,,,
4557,tx,2180984,0,1,RUNNING,,,,,,,,,,,,,,
4558,rx,2181045,254957680,0,RUNNING,1265,-64,8,,,,,,,,,,,
4559,tx,2181045,0,1,RUNNING,,,,,,,,,,,,,,
4560,tx,2181182,0,1,RUNNING,,,,,,,,,,,,,,
4561,stats,2181182,8292,0,RUNNING,,8,65,1261,1264,1,0,0,0,0,1264,0,0,
4562,rx,2181242,255157680,0,RUNNING,1266,-64,7,,,,,,,,,,,
4563,tx,2181242,0,1,RUNNING,,,,,,,,,,,,,,
4564,tx,2181436,0,1,RUNNING,,,,,,,,,,,,,,
4565,rx,2181457,255357678,0,RUNNING,1267,-63,8,,,,,,,,,,,
4566,tx,2181457,0,1,RUNNING,,,,,,,,,,,,,,
4567,tx,2181537,0,1,RUNNING,,,,,,,,,,,,,,
4568,rx,2181692,255557677,0,RUNNING,1268,-64,7,,,,,,,,,,,
4569,tx,2181692,0,1,RUNNING,,,,,,,,,,,,,,
4570,tx,2181732,0,1,RUNNING,,,,,,,,,,,,,,
4571,tx,2181792,0,1,RUNNING,,,,,,,,,,,,,,
4572,rx,2181948,255757664,0,RUNNING,1269,-65,8,,,,,,,,,,,
4573,tx,2181948,0,1,RUNNING,,,,,,,,,,,,,,
4574,tx,2181988,0,1,RUNNING,,,,,,,,,,,,,,
4575,tx,2182028,0,1,RUNNING,,,,,,,,,,,,,,
4576,rx,2182049,255957678,0,RUNNING,1270,-64,7,,,,,,,,,,,
4577,tx,2182049,0,1,RUNNING,,,,,,,,,,,,,,
4578,tx,2182203,0,1,RUNNING,,,,,,,,,,,,,,
4579,stats,2182203,8289,0,RUNNING,,7,70,1266,1269,1,0,0,0,0,1269,0,0,
4580,rx,2182243,256157678,0,RUNNING,1271,-65,7,,,,,,,,,,,
4581,tx,2182243,0,1,RUNNING,,,,,,,,,,,,,,
4582,rx,2182458,256357677,0,RUNNING,1272,-65,8,,,,,,,,,,,
4583,tx,2182458,0,1,RUNNING,,,,,,,,,,,,,,
4584,tx,2182538,0,1,RUNNING,,,,,,,,,,,,,,
4585,tx,2182578,0,1,RUNNING,,,,,,,,,,,,,,
4586,rx,2182714,256557697,0,RUNNING,1273,-65,8,,,,,,,,,,,
4587,tx,2182714,0,1,RUNNING,,,,,,,,,,,,,,
4588,tx,2182734,0,1,RUNNING,,,,,,,,,,,,,,
4589,tx,2182794,0,1,RUNNING,,,,,,,,,,,,,,
4590,tx,2182834,0,1,RUNNING,,,,,,,,,,,,,,
4591,rx,2182970,256757663,0,RUNNING,1274,-64,8,,,,,,,,,,,
4592,tx,2182970,0,1,RUNNING,,,,,,,,,,,,,,
4593,tx,2182990,0,1,RUNNING,,,,,,,,,,,,,,
4594,tx,2183030,0,1,RUNNING,,,,,,,,,,,,,,
4595,rx,2183050,256957677,0,RUNNING,1275,-64,8,,,,,,,,,,,
4596,tx,2183050,0,1,RUNNING,,,,,,,,,,,,,,
4597,tx,2183225,0,1,RUNNING,,,,,,,,,,,,,,
4598,stats,2183225,8289,0,RUNNING,,2,70,1271,1274,1,0,0,0,0,1274,0,0,
4599,rx,2183245,257157675,0,RUNNING,1276,-65,8,,,,,,,,,,,
4600,tx,2183245,0,1,RUNNING,,,,,,,,,,,,,,
4601,tx,2183345,0,1,RUNNING,,,,,,,,,,,,,,
4602,rx,2183480,257357664,0,RUNNING,1277,-65,7,,,,,,,,,,,
4603,tx,2183481,0,1,RUNNING,,,,,,,,,,,,,,
4604,tx,2183541,0,1,RUNNING,,,,,,,,,,,,,,
4605,tx,2183581,0,1,RUNNING,,,,,,,,,,,,,,
4606,rx,2183737,257557629,0,RUNNING,1278,-64,8,,,,,,,,,,,
4607,tx,2183737,0,1,RUNNING,,,,,,,,,,,,,,
4608,tx,2183797,0,1,RUNNING,,,,,,,,,,,,,,
4609,rx,2183838,257757675,0,RUNNING,1279,-65,8,,,,,,,,,,,
4610,tx,2183838,0,1,RUNNING,,,,,,,,,,,,,,
4611,tx,2183993,0,1,RUNNING,,,,,,,,,,,,,,
4612,tx,2184033,0,1,RUNNING,,,,,,,,,,,,,,
4613,rx,2184053,257957673,0,RUNNING,1280,-64,7,,,,,,,,,,,
4614,tx,2184053,0,1,RUNNING,,,,,,,,,,,,,,
4615,rx,2184249,258157674,0,RUNNING,1281,-64,8,,,,,,,,,,,
4616,tx,2184249,0,1,RUNNING,,,,,,,,,,,,,,
4617,stats,2184249,7739,0,RUNNING,,7,5,1276,1280,1,0,0,0,0,1280,0,0,
4618,tx,2184329,0,1,RUNNING,,,,,,,,,,,,,,
4619,rx,2184505,258357659,0,RUNNING,1282,-64,8,,,,,,,,,,,
4620,tx,2184505,0,1,RUNNING,,,,,,,,,,,,,,
4621,tx,2184545,0,1,RUNNING,,,,,,,,,,,,,,
4622,tx,2184585,0,1,RUNNING,,,,,,,,,,,,,,
4623,rx,2184761,258557627,0,RUNNING,1283,-64,9,,,,,,,,,,,
4624,tx,2184761,0,1,RUNNING,,,,,,,,,,,,,,
4625,tx,2184781,0,1,RUNNING,,,,,,,,,,,,,,
4626,rx,2184842,258757673,0,RUNNING,1284,-64,7,,,,,,,,,,,
