seq,type,uptime_ms,t_us,slot_id,sync,frame_ctr,rssi,snr,tx_done,rx_done,rx_crc_err,rx_bad_header,slot_timeouts,stale_retx,busy_timeouts,rx_ok,missed,dup,payload
4190,tx,351310,0,0,RUNNING,,,,,,,,,,,,,,
4191,rx,351330,329911140,1,RUNNING,1142,-66,9,,,,,,,,,,,
4192,tx,351330,0,0,RUNNING,,,,,,,,,,,,,,
4193,tx,351470,0,0,RUNNING,,,,,,,,,,,,,,
4194,tx,351510,0,0,RUNNING,,,,,,,,,,,,,,
4195,rx,351530,330111144,1,RUNNING,1143,-66,9,,,,,,,,,,,
4196,tx,351530,0,0,RUNNING,,,,,,,,,,,,,,
4197,tx,351571,0,0,RUNNING,,,,,,,,,,,,,,
4198,rx,351725,330311144,1,RUNNING,1144,-66,8,,,,,,,,,,,
4199,tx,351725,0,0,RUNNING,,,,,,,,,,,,,,
4200,tx,351765,0,0,RUNNING,,,,,,,,,,,,,,
4201,tx,351805,0,0,RUNNING,,,,,,,,,,,,,,
4202,rx,351980,330511117,1,RUNNING,1145,-66,9,,,,,,,,,,,
4203,tx,351980,0,0,RUNNING,,,,,,,,,,,,,,
4204,tx,352020,0,0,RUNNING,,,,,,,,,,,,,,
4205,rx,352234,330711133,1,RUNNING,1146,-66,8,,,,,,,,,,,
4206,tx,352234,0,0,RUNNING,,,,,,,,,,,,,,
4207,stats,352234,8834,0,RUNNING,,0,0,1254,1142,0,0,0,0,0,1142,0,0,
4208,tx,352314,0,0,RUNNING,,,,,,,,,,,,,,
4209,rx,352335,330911141,1,RUNNING,1147,-66,9,,,,,,,,,,,
4210,tx,352335,0,0,RUNNING,,,,,,,,,,,,,,
4211,tx,352489,0,0,RUNNING,,,,,,,,,,,,,,
4212,tx,352509,0,0,RUNNING,,,,,,,,,,,,,,
4213,rx,352529,331111146,1,RUNNING,1148,-66,9,,,,,,,,,,,
4214,tx,352529,0,0,RUNNING,,,,,,,,,,,,,,
4215,tx,352569,0,0,RUNNING,,,,,,,,,,,,,,
4216,tx,352609,0,0,RUNNING,,,,,,,,,,,,,,
4217,rx,352744,331311148,1,RUNNING,1149,-66,8,,,,,,,,,,,
4218,tx,352744,0,0,RUNNING,,,,,,,,,,,,,,
4219,tx,352764,0,0,RUNNING,,,,,,,,,,,,,,
4220,tx,352824,0,0,RUNNING,,,,,,,,,,,,,,
4221,rx,352998,331511149,1,RUNNING,1150,-66,9,,,,,,,,,,,
4222,tx,352999,0,0,RUNNING,,,,,,,,,,,,,,
4223,tx,353019,0,0,RUNNING,,,,,,,,,,,,,,
4224,rx,353119,331711149,1,RUNNING,1151,-66,8,,,,,,,,,,,
4225,tx,353119,0,0,RUNNING,,,,,,,,,,,,,,
4226,tx,353253,0,0,RUNNING,,,,,,,,,,,,,,
4227,stats,353253,8850,0,RUNNING,,0,0,1259,1147,0,0,0,0,0,1147,0,0,
4228,tx,353314,0,0,RUNNING,,,,,,,,,,,,,,
4229,rx,353334,331911148,1,RUNNING,1152,-65,9,,,,,,,,,,,
4230,tx,353334,0,0,RUNNING,,,,,,,,,,,,,,
4231,tx,353374,0,0,RUNNING,,,,,,,,,,,,,,
4232,tx,353514,0,0,RUNNING,,,,,,,,,,,,,,
4233,rx,353535,332111148,1,RUNNING,1153,-65,8,,,,,,,,,,,
4234,tx,353535,0,0,RUNNING,,,,,,,,,,,,,,
4235,tx,353575,0,0,RUNNING,,,,,,,,,,,,,,
4236,tx,353615,0,0,RUNNING,,,,,,,,,,,,,,
4237,rx,353769,332311137,1,RUNNING,1154,-66,7,,,,,,,,,,,
4238,tx,353769,0,0,RUNNING,,,,,,,,,,,,,,
4239,tx,353810,0,0,RUNNING,,,,,,,,,,,,,,
4240,rx,354024,332511129,1,RUNNING,1155,-66,8,,,,,,,,,,,
4241,tx,354024,0,0,RUNNING,,,,,,,,,,,,,,
4242,rx,354125,332711146,1,RUNNING,1156,-66,8,,,,,,,,,,,
4243,tx,354125,0,0,RUNNING,,,,,,,,,,,,,,
4244,tx,354279,0,0,RUNNING,,,,,,,,,,,,,,
4245,stats,354279,8293,0,RUNNING,,0,0,1265,1152,0,0,0,0,0,1152,0,0,
4246,rx,354319,332911148,1,RUNNING,1157,-66,9,,,,,,,,,,,
4247,tx,354319,0,0,RUNNING,,,,,,,,,,,,,,
4248,tx,354360,0,0,RUNNING,,,,,,,,,,,,,,
4249,rx,354534,333111149,1,RUNNING,1158,-66,9,,,,,,,,,,,
4250,tx,354534,0,0,RUNNING,,,,,,,,,,,,,,
4251,tx,354574,0,0,RUNNING,,,,,,,,,,,,,,
4252,tx,354614,0,0,RUNNING,,,,,,,,,,,,,,
4253,rx,354789,333311140,1,RUNNING,1159,-66,9,,,,,,,,,,,
4254,tx,354789,0,0,RUNNING,,,,,,,,,,,,,,
4255,tx,354809,0,0,RUNNING,,,,,,,,,,,,,,
4256,tx,354909,0,0,RUNNING,,,,,,,,,,,,,,
4257,rx,355044,333511123,1,RUNNING,1160,-66,9,,,,,,,,,,,
4258,tx,355044,0,0,RUNNING,,,,,,,,,,,,,,
4259,rx,355124,333711135,1,RUNNING,1161,-66,8,,,,,,,,,,,
4260,tx,355124,0,0,RUNNING,,,,,,,,,,,,,,
4261,tx,355164,0,0,RUNNING,,,,,,,,,,,,,,
4262,tx,355298,0,0,RUNNING,,,,,,,,,,,,,,
4263,stats,355298,8248,0,RUNNING,,0,0,1270,1157,0,0,0,0,0,1157,0,0,
4264,rx,355318,333911144,1,RUNNING,1162,-66,9,,,,,,,,,,,
4265,tx,355318,0,0,RUNNING,,,,,,,,,,,,,,
4266,tx,355359,0,0,RUNNING,,,,,,,,,,,,,,
4267,tx,355419,0,0,RUNNING,,,,,,,,,,,,,,
4268,rx,355553,334111116,1,RUNNING,1163,-66,8,,,,,,,,,,,
4269,tx,355553,0,0,RUNNING,,,,,,,,,,,,,,
4270,tx,355573,0,0,RUNNING,,,,,,,,,,,,,,
4271,tx,355614,0,0,RUNNING,,,,,,,,,,,,,,
4272,rx,355808,334311135,1,RUNNING,1164,-66,9,,,,,,,,,,,
4273,tx,355808,0,0,RUNNING,,,,,,,,,,,,,,
4274,tx,355909,0,0,RUNNING,,,,,,,,,,,,,,
4275,rx,355929,334511144,1,RUNNING,1165,-66,9,,,,,,,,,,,
4276,tx,355929,0,0,RUNNING,,,,,,,,,,,,,,
4277,tx,356063,0,0,RUNNING,,,,,,,,,,,,,,
4278,rx,356123,334711146,1,RUNNING,1166,-66,9,,,,,,,,,,,
4279,tx,356123,0,0,RUNNING,,,,,,,,,,,,,,
4280,tx,356164,0,0,RUNNING,,,,,,,,,,,,,,
4281,rx,356318,334911128,1,RUNNING,1167,-66,8,,,,,,,,,,,
4282,tx,356318,0,0,RUNNING,,,,,,,,,,,,,,
4283,stats,356318,8829,0,RUNNING,,0,0,1275,1163,0,0,0,0,0,1163,0,0,
4284,tx,356358,0,0,RUNNING,,,,,,,,,,,,,,
4285,tx,356418,0,0,RUNNING,,,,,,,,,,,,,,
4286,rx,356572,335111111,1,RUNNING,1168,-65,9,,,,,,,,,,,
4287,tx,356572,0,0,RUNNING,,,,,,,,,,,,,,
4288,tx,356613,0,0,RUNNING,,,,,,,,,,,,,,
4289,rx,356827,335311137,1,RUNNING,1169,-66,9,,,,,,,,,,,
4290,tx,356827,0,0,RUNNING,,,,,,,,,,,,,,
4291,tx,356908,0,0,RUNNING,,,,,,,,,,,,,,
4292,rx,356928,335511144,1,RUNNING,1170,-66,8,,,,,,,,,,,
4293,tx,356928,0,0,RUNNING,,,,,,,,,,,,,,
4294,tx,357082,0,0,RUNNING,,,,,,,,,,,,,,
4295,rx,357122,335711144,1,RUNNING,1171,-66,9,,,,,,,,,,,
4296,tx,357122,0,0,RUNNING,,,,,,,,,,,,,,
4297,tx,357163,0,0,RUNNING,,,,,,,,,,,,,,
4298,rx,357337,335911148,1,RUNNING,1172,-66,9,,,,,,,,,,,
4299,tx,357337,0,0,RUNNING,,,,,,,,,,,,,,
4300,stats,357337,8849,0,RUNNING,,0,0,1280,1168,0,0,0,0,0,1168,0,0,
4301,tx,357357,0,0,RUNNING,,,,,,,,,,,,,,
4302,tx,357418,0,0,RUNNING,,,,,,,,,,,,,,
4303,rx,357592,336111147,1,RUNNING,1173,-66,8,,,,,,,,,,,
4304,tx,357592,0,0,RUNNING,,,,,,,,,,,,,,
4305,tx,357612,0,0,RUNNING,,,,,,,,,,,,,,
4306,tx,357713,0,0,RUNNING,,,,,,,,,,,,,,
4307,rx,357847,336311137,1,RUNNING,1174,-65,9,,,,,,,,,,,
4308,tx,357847,0,0,RUNNING,,,,,,,,,,,,,,
4309,tx,357907,0,0,RUNNING,,,,,,,,,,,,,,
4310,rx,357927,336511150,1,RUNNING,1175,-66,9,,,,,,,,,,,
4311,tx,357927,0,0,RUNNING,,,,,,,,,,,,,,
4312,tx,357968,0,0,RUNNING,,,,,,,,,,,,,,
4313,tx,358102,0,0,RUNNING,,,,,,,,,,,,,,
4314,rx,358122,336711149,1,RUNNING,1176,-66,9,,,,,,,,,,,
4315,tx,358122,0,0,RUNNING,,,,,,,,,,,,,,
4316,tx,358162,0,0,RUNNING,,,,,,,,,,,,,,
4317,tx,358222,0,0,RUNNING,,,,,,,,,,,,,,
4318,rx,358356,336911143,1,RUNNING,1177,-66,9,,,,,,,,,,,
4319,tx,358356,0,0,RUNNING,,,,,,,,,,,,,,
4320,stats,358356,8844,0,RUNNING,,0,0,1285,1173,0,0,0,0,0,1173,0,0,
4321,tx,358417,0,0,RUNNING,,,,,,,,,,,,,,
4322,rx,358611,337111146,1,RUNNING,1178,-66,8,,,,,,,,,,,
4323,tx,358611,0,0,RUNNING,,,,,,,,,,,,,,
4324,tx,358711,0,0,RUNNING,,,,,,,,,,,,,,
4325,rx,358731,337311148,1,RUNNING,1179,-66,8,,,,,,,,,,,
4326,tx,358731,0,0,RUNNING,,,,,,,,,,,,,,
4327,tx,358865,0,0,RUNNING,,,,,,,,,,,,,,
4328,tx,358906,0,0,RUNNING,,,,,,,,,,,,,,
4329,rx,358926,337511150,1,RUNNING,1180,-66,8,,,,,,,,,,,
4330,tx,358926,0,0,RUNNING,,,,,,,,,,,,,,
4331,tx,358966,0,0,RUNNING,,,,,,,,,,,,,,
4332,rx,359120,337711148,1,RUNNING,1181,-66,8,,,,,,,,,,,
4333,tx,359120,0,0,RUNNING,,,,,,,,,,,,,,
4334,tx,359160,0,0,RUNNING,,,,,,,,,,,,,,
4335,tx,359221,0,0,RUNNING,,,,,,,,,,,,,,
4336,rx,359375,337911141,1,RUNNING,1182,-66,8,,,,,,,,,,,
4337,tx,359375,0,0,RUNNING,,,,,,,,,,,,,,
4338,stats,359375,8842,0,RUNNING,,0,0,1290,1178,0,0,0,0,0,1178,0,0,
4339,tx,359415,0,0,RUNNING,,,,,,,,,,,,,,
4340,rx,359630,338111141,1,RUNNING,1183,-66,8,,,,,,,,,,,
4341,tx,359630,0,0,RUNNING,,,,,,,,,,,,,,
4342,tx,359710,0,0,RUNNING,,,,,,,,,,,,,,
4343,rx,359730,338311146,1,RUNNING,1184,-66,9,,,,,,,,,,,
4344,tx,359730,0,0,RUNNING,,,,,,,,,,,,,,
4345,tx,359884,0,0,RUNNING,,,,,,,,,,,,,,
4346,rx,359925,338511140,1,RUNNING,1185,-66,9,,,,,,,,,,,
4347,tx,359925,0,0,RUNNING,,,,,,,,,,,,,,
4348,tx,359965,0,0,RUNNING,,,,,,,,,,,,,,
4349,tx,360005,0,0,RUNNING,,,,,,,,,,,,,,
4350,rx,360139,338711103,1,RUNNING,1186,-66,9,,,,,,,,,,,
4351,tx,360139,0,0,RUNNING,,,,,,,,,,,,,,
4352,tx,360159,0,0,RUNNING,,,,,,,,,,,,,,
4353,tx,360220,0,0,RUNNING,,,,,,,,,,,,,,
4354,rx,360394,338911146,1,RUNNING,1187,-66,9,,,,,,,,,,,
4355,tx,360394,0,0,RUNNING,,,,,,,,,,,,,,
4356,stats,360394,8847,0,RUNNING,,0,0,1295,1183,0,0,0,0,0,1183,0,0,
4357,tx,360414,0,0,RUNNING,,,,,,,,,,,,,,
4358,tx,360514,0,0,RUNNING,,,,,,,,,,,,,,
4359,rx,360649,339111147,1,RUNNING,1188,-66,9,,,,,,,,,,,
4360,tx,360649,0,0,RUNNING,,,,,,,,,,,,,,
4361,tx,360709,0,0,RUNNING,,,,,,,,,,,,,,
4362,rx,360729,339311149,1,RUNNING,1189,-66,8,,,,,,,,,,,
4363,tx,360729,0,0,RUNNING,,,,,,,,,,,,,,
4364,tx,360769,0,0,RUNNING,,,,,,,,,,,,,,
4365,tx,360904,0,0,RUNNING,,,,,,,,,,,,,,
4366,rx,360924,339511133,1,RUNNING,1190,-66,9,,,,,,,,,,,
4367,tx,360924,0,0,RUNNING,,,,,,,,,,,,,,
4368,tx,360964,0,0,RUNNING,,,,,,,,,,,,,,
4369,tx,361025,0,0,RUNNING,,,,,,,,,,,,,,
4370,rx,361159,339711079,1,RUNNING,1191,-66,9,,,,,,,,,,,
4371,tx,361159,0,0,RUNNING,,,,,,,,,,,,,,
4372,tx,361219,0,0,RUNNING,,,,,,,,,,,,,,
4373,rx,361414,339911128,1,RUNNING,1192,-66,8,,,,,,,,,,,
4374,tx,361414,0,0,RUNNING,,,,,,,,,,,,,,
4375,stats,361414,8829,0,RUNNING,,0,0,1300,1188,0,0,0,0,0,1188,0,0,
4376,tx,361515,0,0,RUNNING,,,,,,,,,,,,,,
4377,rx,361535,340111137,1,RUNNING,1193,-66,9,,,,,,,,,,,
4378,tx,361535,0,0,RUNNING,,,,,,,,,,,,,,
4379,tx,361669,0,0,RUNNING,,,,,,,,,,,,,,
4380,tx,361709,0,0,RUNNING,,,,,,,,,,,,,,
4381,rx,361729,340311143,1,RUNNING,1194,-66,9,,,,,,,,,,,
4382,tx,361729,0,0,RUNNING,,,,,,,,,,,,,,
4383,tx,361770,0,0,RUNNING,,,,,,,,,,,,,,
4384,rx,361924,340511104,1,RUNNING,1195,-66,8,,,,,,,,,,,
4385,tx,361924,0,0,RUNNING,,,,,,,,,,,,,,
4386,tx,361964,0,0,RUNNING,,,,,,,,,,,,,,
4387,tx,362024,0,0,RUNNING,,,,,,,,,,,,,,
4388,rx,362179,340711143,1,RUNNING,1196,-66,8,,,,,,,,,,,
4389,tx,362179,0,0,RUNNING,,,,,,,,,,,,,,
4390,tx,362219,0,0,RUNNING,,,,,,,,,,,,,,
4391,rx,362433,340911141,1,RUNNING,1197,-66,9,,,,,,,,,,,
4392,tx,362433,0,0,RUNNING,,,,,,,,,,,,,,
4393,stats,362433,8842,0,RUNNING,,0,0,1305,1193,0,0,0,0,0,1193,0,0,
4394,tx,362514,0,0,RUNNING,,,,,,,,,,,,,,
4395,rx,362534,341111145,1,RUNNING,1198,-66,9,,,,,,,,,,,
4396,tx,362534,0,0,RUNNING,,,,,,,,,,,,,,
4397,tx,362688,0,0,RUNNING,,,,,,,,,,,,,,
4398,tx,362708,0,0,RUNNING,,,,,,,,,,,,,,
4399,rx,362728,341311146,1,RUNNING,1199,-66,8,,,,,,,,,,,
4400,tx,362728,0,0,RUNNING,,,,,,,,,,,,,,
4401,tx,362769,0,0,RUNNING,,,,,,,,,,,,,,
4402,tx,362809,0,0,RUNNING,,,,,,,,,,,,,,
4403,rx,362943,341511106,1,RUNNING,1200,-66,8,,,,,,,,,,,
4404,tx,362943,0,0,RUNNING,,,,,,,,,,,,,,
4405,tx,362963,0,0,RUNNING,,,,,,,,,,,,,,
4406,tx,363024,0,0,RUNNING,,,,,,,,,,,,,,
4407,rx,363198,341711124,1,RUNNING,1201,-66,9,,,,,,,,,,,
4408,tx,363198,0,0,RUNNING,,,,,,,,,,,,,,
4409,tx,363218,0,0,RUNNING,,,,,,,,,,,,,,
4410,rx,363318,341911137,1,RUNNING,1202,-66,9,,,,,,,,,,,
4411,tx,363318,0,0,RUNNING,,,,,,,,,,,,,,
4412,tx,363452,0,0,RUNNING,,,,,,,,,,,,,,
4413,stats,363452,8838,0,RUNNING,,0,0,1310,1198,0,0,0,0,0,1198,0,0,
4414,tx,363513,0,0,RUNNING,,,,,,,,,,,,,,
4415,rx,363533,342111144,1,RUNNING,1203,-66,9,,,,,,,,,,,
4416,tx,363533,0,0,RUNNING,,,,,,,,,,,,,,
4417,tx,363573,0,0,RUNNING,,,,,,,,,,,,,,
4418,tx,363707,0,0,RUNNING,,,,,,,,,,,,,,
4419,rx,363727,342311147,1,RUNNING,1204,-66,8,,,,,,,,,,,
4420,tx,363727,0,0,RUNNING,,,,,,,,,,,,,,
4421,tx,363768,0,0,RUNNING,,,,,,,,,,,,,,
4422,tx,363808,0,0,RUNNING,,,,,,,,,,,,,,
4423,rx,363962,342511113,1,RUNNING,1205,-66,9,,,,,,,,,,,
4424,tx,363962,0,0,RUNNING,,,,,,,,,,,,,,
4425,tx,364023,0,0,RUNNING,,,,,,,,,,,,,,
4426,rx,364217,342711139,1,RUNNING,1206,-66,8,,,,,,,,,,,
4427,tx,364217,0,0,RUNNING,,,,,,,,,,,,,,
4428,rx,364317,342911143,1,RUNNING,1207,-66,9,,,,,,,,,,,
4429,tx,364318,0,0,RUNNING,,,,,,,,,,,,,,
4430,tx,364471,0,0,RUNNING,,,,,,,,,,,,,,
4431,stats,364471,8290,0,RUNNING,,0,0,1316,1203,0,0,0,0,0,1203,0,0,
4432,tx,364512,0,0,RUNNING,,,,,,,,,,,,,,
4433,rx,364532,343111148,1,RUNNING,1208,-66,10,,,,,,,,,,,
4434,tx,364532,0,0,RUNNING,,,,,,,,,,,,,,
4435,tx,364572,0,0,RUNNING,,,,,,,,,,,,,,
4436,rx,364727,343311158,1,RUNNING,1209,-66,9,,,,,,,,,,,
4437,tx,364727,0,0,RUNNING,,,,,,,,,,,,,,
4438,tx,364767,0,0,RUNNING,,,,,,,,,,,,,,
4439,tx,364807,0,0,RUNNING,,,,,,,,,,,,,,
4440,rx,364982,343511145,1,RUNNING,1210,-66,9,,,,,,,,,,,
4441,tx,364982,0,0,RUNNING,,,,,,,,,,,,,,
4442,tx,365022,0,0,RUNNING,,,,,,,,,,,,,,
4443,rx,365237,343711150,1,RUNNING,1211,-66,9,,,,,,,,,,,
4444,tx,365237,0,0,RUNNING,,,,,,,,,,,,,,
4445,rx,365317,343911149,1,RUNNING,1212,-66,9,,,,,,,,,,,
4446,tx,365317,0,0,RUNNING,,,,,,,,,,,,,,
4447,tx,365357,0,0,RUNNING,,,,,,,,,,,,,,
4448,tx,365497,0,0,RUNNING,,,,,,,,,,,,,,
4449,stats,365497,8293,0,RUNNING,,0,0,1321,1208,0,0,0,0,0,1208,0,0,
4450,rx,365517,344111149,1,RUNNING,1213,-66,9,,,,,,,,,,,
4451,tx,365518,0,0,RUNNING,,,,,,,,,,,,,,
4452,tx,365558,0,0,RUNNING,,,,,,,,,,,,,,
4453,tx,365618,0,0,RUNNING,,,,,,,,,,,,,,
4454,rx,365752,344311131,1,RUNNING,1214,-66,10,,,,,,,,,,,
4455,tx,365752,0,0,RUNNING,,,,,,,,,,,,,,
4456,tx,365772,0,0,RUNNING,,,,,,,,,,,,,,
4457,tx,365813,0,0,RUNNING,,,,,,,,,,,,,,
4458,rx,366007,344511150,1,RUNNING,1215,-66,8,,,,,,,,,,,
4459,tx,366007,0,0,RUNNING,,,,,,,,,,,,,,
4460,tx,366108,0,0,RUNNING,,,,,,,,,,,,,,
4461,rx,366128,344711150,1,RUNNING,1216,-66,9,,,,,,,,,,,
4462,tx,366128,0,0,RUNNING,,,,,,,,,,,,,,
4463,tx,366262,0,0,RUNNING,,,,,,,,,,,,,,
4464,rx,366322,344911151,1,RUNNING,1217,-66,8,,,,,,,,,,,
4465,tx,366322,0,0,RUNNING,,,,,,,,,,,,,,
4466,tx,366362,0,0,RUNNING,,,,,,,,,,,,,,
4467,rx,366517,345111108,1,RUNNING,1218,-66,9,,,,,,,,,,,
4468,tx,366517,0,0,RUNNING,,,,,,,,,,,,,,
4469,stats,366517,8809,0,RUNNING,,0,0,1326,1214,0,0,0,0,0,1214,0,0,
4470,tx,366557,0,0,RUNNING,,,,,,,,,,,,,,
4471,tx,366617,0,0,RUNNING,,,,,,,,,,,,,,
4472,rx,366771,345311137,1,RUNNING,1219,-66,8,,,,,,,,,,,
4473,tx,366772,0,0,RUNNING,,,,,,,,,,,,,,
4474,tx,366812,0,0,RUNNING,,,,,,,,,,,,,,
4475,rx,367026,345511151,1,RUNNING,1220,-66,8,,,,,,,,,,,
4476,tx,367027,0,0,RUNNING,,,,,,,,,,,,,,
4477,tx,367107,0,0,RUNNING,,,,,,,,,,,,,,
4478,rx,367127,345711150,1,RUNNING,1221,-66,8,,,,,,,,,,,
4479,tx,367127,0,0,RUNNING,,,,,,,,,,,,,,
4480,tx,367281,0,0,RUNNING,,,,,,,,,,,,,,
4481,rx,367321,345911148,1,RUNNING,1222,-66,9,,,,,,,,,,,
4482,tx,367321,0,0,RUNNING,,,,,,,,,,,,,,
4483,tx,367362,0,0,RUNNING,,,,,,,,,,,,,,
4484,rx,367536,346111109,1,RUNNING,1223,-66,9,,,,,,,,,,,
4485,tx,367536,0,0,RUNNING,,,,,,,,,,,,,,
4486,stats,367536,8810,0,RUNNING,,0,0,1331,1219,0,0,0,0,0,1219,0,0,
4487,tx,367556,0,0,RUNNING,,,,,,,,,,,,,,
4488,tx,367616,0,0,RUNNING,,,,,,,,,,,,,,
4489,rx,367791,346311136,1,RUNNING,1224,-66,9,,,,,,,,,,,
4490,tx,367791,0,0,RUNNING,,,,,,,,,,,,,,
4491,tx,367811,0,0,RUNNING,,,,,,,,,,,,,,
4492,tx,367912,0,0,RUNNING,,,,,,,,,,,,,,
4493,rx,368046,346511151,1,RUNNING,1225,-66,9,,,,,,,,,,,
4494,tx,368046,0,0,RUNNING,,,,,,,,,,,,,,
4495,tx,368106,0,0,RUNNING,,,,,,,,,,,,,,
4496,rx,368126,346711152,1,RUNNING,1226,-66,9,,,,,,,,,,,
4497,tx,368126,0,0,RUNNING,,,,,,,,,,,,,,
4498,tx,368166,0,0,RUNNING,,,,,,,,,,,,,,
4499,tx,368300,0,0,RUNNING,,,,,,,,,,,,,,
4500,rx,368321,346911151,1,RUNNING,1227,-66,9,,,,,,,,,,,
4501,tx,368321,0,0,RUNNING,,,,,,,,,,,,,,
4502,tx,368361,0,0,RUNNING,,,,,,,,,,,,,,
4503,tx,368421,0,0,RUNNING,,,,,,,,,,,,,,
4504,rx,368561,347111126,1,RUNNING,1228,-66,8,,,,,,,,,,,
4505,tx,368561,0,0,RUNNING,,,,,,,,,,,,,,
4506,stats,368561,8827,0,RUNNING,,0,0,1336,1224,0,0,0,0,0,1224,0,0,
4507,tx,368622,0,0,RUNNING,,,,,,,,,,,,,,
4508,rx,368816,347311150,1,RUNNING,1229,-66,8,,,,,,,,,,,
4509,tx,368816,0,0,RUNNING,,,,,,,,,,,,,,
4510,rx,368917,347511149,1,RUNNING,1230,-66,8,,,,,,,,,,,
4511,tx,368917,0,0,RUNNING,,,,,,,,,,,,,,
4512,tx,369070,0,0,RUNNING,,,,,,,,,,,,,,
4513,tx,369111,0,0,RUNNING,,,,,,,,,,,,,,
4514,rx,369131,347711150,1,RUNNING,1231,-66,9,,,,,,,,,,,
4515,tx,369131,0,0,RUNNING,,,,,,,,,,,,,,
4516,tx,369171,0,0,RUNNING,,,,,,,,,,,,,,
4517,rx,369325,347911149,1,RUNNING,1232,-66,9,,,,,,,,,,,
4518,tx,369325,0,0,RUNNING,,,,,,,,,,,,,,
4519,tx,369365,0,0,RUNNING,,,,,,,,,,,,,,
4520,tx,369406,0,0,RUNNING,,,,,,,,,,,,,,
4521,rx,369580,348111116,1,RUNNING,1233,-66,10,,,,,,,,,,,
4522,tx,369580,0,0,RUNNING,,,,,,,,,,,,,,
4523,stats,369580,8817,0,RUNNING,,0,0,1341,1229,0,0,0,0,0,1229,0,0,
4524,tx,369620,0,0,RUNNING,,,,,,,,,,,,,,
4525,rx,369835,348311140,1,RUNNING,1234,-66,9,,,,,,,,,,,
4526,tx,369835,0,0,RUNNING,,,,,,,,,,,,,,
4527,rx,369915,348511143,1,RUNNING,1235,-66,9,,,,,,,,,,,
4528,tx,369915,0,0,RUNNING,,,,,,,,,,,,,,
4529,tx,369955,0,0,RUNNING,,,,,,,,,,,,,,
4530,tx,370089,0,0,RUNNING,,,,,,,,,,,,,,
4531,tx,370109,0,0,RUNNING,,,,,,,,,,,,,,
4532,rx,370130,348711164,1,RUNNING,1236,-66,9,,,,,,,,,,,
4533,tx,370130,0,0,RUNNING,,,,,,,,,,,,,,
4534,tx,370170,0,0,RUNNING,,,,,,,,,,,,,,
4535,tx,370210,0,0,RUNNING,,,,,,,,,,,,,,
4536,rx,370351,348911128,1,RUNNING,1237,-66,9,,,,,,,,,,,
4537,tx,370351,0,0,RUNNING,,,,,,,,,,,,,,
4538,tx,370371,0,0,RUNNING,,,,,,,,,,,,,,
4539,tx,370411,0,0,RUNNING,,,,,,,,,,,,,,
4540,rx,370605,349111147,1,RUNNING,1238,-65,8,,,,,,,,,,,
4541,tx,370605,0,0,RUNNING,,,,,,,,,,,,,,
4542,stats,370605,8848,0,RUNNING,,0,0,1346,1234,0,0,0,0,0,1234,0,0,
4543,tx,370706,0,0,RUNNING,,,,,,,,,,,,,,
4544,rx,370726,349311149,1,RUNNING,1239,-66,8,,,,,,,,,,,
4545,tx,370726,0,0,RUNNING,,,,,,,,,,,,,,
4546,tx,370860,0,0,RUNNING,,,,,,,,,,,,,,
4547,rx,370920,349511148,1,RUNNING,1240,-65,8,,,,,,,,,,,
4548,tx,370920,0,0,RUNNING,,,,,,,,,,,,,,
4549,tx,370961,0,0,RUNNING,,,,,,,,,,,,,,
4550,tx,371115,0,0,RUNNING,,,,,,,,,,,,,,
4551,rx,371135,349711148,1,RUNNING,1241,-65,8,,,,,,,,,,,
4552,tx,371135,0,0,RUNNING,,,,,,,,,,,,,,
4553,tx,371175,0,0,RUNNING,,,,,,,,,,,,,,
4554,tx,371215,0,0,RUNNING,,,,,,,,,,,,,,
4555,rx,371370,349911119,1,RUNNING,1242,-66,8,,,,,,,,,,,
4556,tx,371370,0,0,RUNNING,,,,,,,,,,,,,,
4557,tx,371410,0,0,RUNNING,,,,,,,,,,,,,,
4558,rx,371625,350111123,1,RUNNING,1243,-66,9,,,,,,,,,,,
4559,tx,371625,0,0,RUNNING,,,,,,,,,,,,,,
4560,stats,371625,8824,0,RUNNING,,0,0,1351,1239,0,0,0,0,0,1239,0,0,
4561,rx,371725,350311142,1,RUNNING,1244,-66,8,,,,,,,,,,,
4562,tx,371725,0,0,RUNNING,,,,,,,,,,,,,,
4563,tx,371879,0,0,RUNNING,,,,,,,,,,,,,,
4564,rx,371920,350511144,1,RUNNING,1245,-66,8,,,,,,,,,,,
4565,tx,371920,0,0,RUNNING,,,,,,,,,,,,,,
4566,tx,371960,0,0,RUNNING,,,,,,,,,,,,,,
4567,rx,372134,350711146,1,RUNNING,1246,-66,8,,,,,,,,,,,
4568,tx,372134,0,0,RUNNING,,,,,,,,,,,,,,
4569,tx,372174,0,0,RUNNING,,,,,,,,,,,,,,
4570,tx,372214,0,0,RUNNING,,,,,,,,,,,,,,
4571,rx,372389,350911101,1,RUNNING,1247,-66,9,,,,,,,,,,,
4572,tx,372389,0,0,RUNNING,,,,,,,,,,,,,,
4573,tx,372409,0,0,RUNNING,,,,,,,,,,,,,,
4574,tx,372510,0,0,RUNNING,,,,,,,,,,,,,,
4575,rx,372644,351111125,1,RUNNING,1248,-66,9,,,,,,,,,,,
4576,tx,372644,0,0,RUNNING,,,,,,,,,,,,,,
4577,stats,372644,8826,0,RUNNING,,0,0,1356,1244,0,0,0,0,0,1244,0,0,
